Disease,Source,Statement,Content, Date, Link
Japanese encephalitis cases,Times of India,Sharp decline in AES cases| deaths this year in Bihar,,30 Jun 2020,https://timesofindia.indiatimes.com/city/patna/sharp-decline-in-aes-cases-deaths-this-year/articleshow/76696425.cms
Japanese encephalitis cases,Times of India,Viral Japanese experiment shows just how fast coronavirus transmission can happen in crowded places,A video has surfaced online which shows how SARS-CoV-2 can quickly spread through large gatherings and crowded places.,15 May 2020,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/viral-japanese-experiment-shows-just-how-fast-coronavirus-transmission-can-happen-in-crowded-places/articleshow/75758118.cms
Japanese encephalitis cases,Times of India,After 20 encephalitis cases| ICH keeps fingers crossed,The Institute of Child Health| Kolkata| has got at least 20 cases of acute encephalitis syndrome (AES) this year. Cases started trickling in since the end of May| but unlike Bihar’s Muzaffarpur| where AES has claimed close to 100 children| the child specialist hospital in Park Circus has been able to send all but one of their patients home after treatment,08 Aug 2019,https://timesofindia.indiatimes.com/city/kolkata/after-20-encephalitis-cases-ich-keeps-fingers-crossed/articleshow/70578566.cms
Japanese encephalitis cases,Hindustan Times,Grappling with AES deaths| Bihar now faces Japanese Encephalitis| dengue scare,The four Japanese Encephalitis cases were reported from Supaul| Saran| Bhojpur and Nalanda districts| triggering fears of an epidemic outbreak post-monsoon (August to November). read more,Jul 04| 2019 10:41,https://www.hindustantimes.com/patna/grappling-with-aes-deaths-bihar-now-faces-japanese-encephalitis-dengue-scare/story-dTj3y6naVjBN5EWGis2aOI.html
Japanese encephalitis cases,Hindustan Times,Alert in Jharkhand after Dumka man tests positive for Japanese Encephalitis,The state vector borne disease control programme (SVBDCP) nodal officer| Dr Vijay Nath Khanna| said out of two JE suspects admitted at RIMS| report of one patient came positive. read more,Jun 21| 2019 01:13,https://www.hindustantimes.com/india-news/alert-in-jharkhand-after-dumka-man-tests-positive-for-japanese-encephalitis/story-MxoeAcHLjUizXR07P9tKhM.html
Japanese encephalitis cases,Hindustan Times,Assam tops list of most encephalitis deaths,Till August 6 this year| the country had recorded 5|413 Acute Encephalitis Syndrome cases and 369 deaths while Japanese Encephalitis cases were at 838| with 86 deaths. read more,Aug 18| 2017 00:17,https://www.hindustantimes.com/india-news/assam-tops-list-of-most-encephalitis-deaths/story-UhvkdJIKxrDdwr9pPPLiSL.html
Japanese encephalitis cases,Hindustan Times,Fever? Here’s how to find out if it’s flu or a more ominous infection,There’s no getting away from infection. It could be dengue| malaria| chikungunya| Japanese encephalitis if you’ve been travelling through the paddy belts of Assam and Bengal| or even Zika| if you’ve just been back from South America| or H1N1 or seasonal... read more,Jul 23| 2016 14:05,https://www.hindustantimes.com/health-and-fitness/fever-here-s-how-to-find-out-if-it-s-flu-or-a-more-ominous-infection/story-W1GYLEmIm9pO6Y0u7I6z2J.html
Japanese encephalitis cases,Hindustan Times,Dip in dengue cases in Delhi,There has been a drastic drop in the number of dengue cases this year| according to data available with civic agencies| but health experts warn people against dropping the guard. read more,Sep 01| 2012 00:10,https://www.hindustantimes.com/delhi/dip-in-dengue-cases-in-delhi/story-crICX4AcaLN6lJbnuNLWPJ.html
Japanese encephalitis cases,Hindustan Times,Communicable diseases a major health challenge: Azad,Despite noteworthy success in controlling communicable diseases| they still pose a major public health challenge in India| Union health minister Ghulam Nabi Azad said on Wednesday. read more,Dec 21| 2011 20:23,https://www.hindustantimes.com/health-and-fitness/communicable-diseases-a-major-health-challenge-azad/story-QnZkcMexKS58VIhD9TmRRJ.html
Japanese encephalitis cases,Hindustan Times,Mosquitoes wreak havoc in the city,Delhi has reported five Japanese Encephalitis cases for the first time| which has triggered a worry among health experts as they fear the disease might become endemic. Casualty report read more,Oct 21| 2011 02:20,https://www.hindustantimes.com/delhi/mosquitoes-wreak-havoc-in-the-city/story-clVifeCgLhzRNIHvbB1nwI.html
Japanese encephalitis cases,Hindustan Times,30 die| 105 affected by Japanese Encephalitis in Bihar,At least 30 people have died and about 105 persons affected by Japanese Encephalitis in Bihar| prompting the state health authorities to order chemical fogging in the affected areas of Gaya and Munger districts. read more,Oct 29| 2009 14:48,https://www.hindustantimes.com/india/30-die-105-affected-by-japanese-encephalitis-in-bihar/story-AFelASBNQ4JI4oG8caQSGM.html
Japanese encephalitis cases,Indian Express,Uttar Pradesh: Covid deaths close to 700| fresh round of surveillance next,672 new cases of were reported in the last 24 hours| taking the cumulative Covid count in the state to 23|492.,Updated: July 1| 2020 at 8:46 am,https://indianexpress.com/article/cities/lucknow/uttar-pradesh-covid-deaths-surveillance-6484407/
Japanese encephalitis cases,Indian Express,Assam: First special passenger train to reach tomorrow| only symptomatic to be tested,While all those who enter will be put into compulsory 14-day quarantine| the testing policy is a marked change from the government’s earlier stated position that everyone arriving in the state from ‘red zones’ of the country will be tested.,Updated: May 12| 2020 at 9:49 pm,https://indianexpress.com/article/north-east-india/assam/assam-passenger-train-coronavirus-test-lockdown-6406902/
Japanese encephalitis cases,Indian Express,Assam: Rs 500 fine for not wearing masks in public| financial aid to returning students and more,The minister also announced a ‘Community Surveillance Programme’ to check COVID-19 spread at the village level. As a part of this| health workers will visit homes to identify flu-like cases/respiratory symptoms.,Updated: May 7| 2020 at 9:16 pm,https://indianexpress.com/article/north-east-india/assam/assam-covid-19-lockdown-updates-6398952/
Japanese encephalitis cases,Indian Express,India’s top infectious disease killed over 4|40|000 people in 2018,To put the figures of coronavirus in perspective| tuberculosis alone kills an average of 4 lakh Indians annually| and the daily average of over 1|200 is way beyond the COVID-19 fatalities in the country.,Updated: April 16| 2020 at 8:21 pm,https://indianexpress.com/article/india/coronavirus-india-top-infectious-disease-tuberculosis-6365732/
Japanese encephalitis cases,Indian Express,Data must be applied to context and societal response must be proportionate,One must wonder whether| given there was no evidence of widespread community transmission| we might have staved off the worst without a sledge-hammer approach| which no country at the stage of the epidemic we are in has imposed.,Updated: March 26| 2020 at 1:44 am,https://indianexpress.com/article/opinion/columns/coronavirus-india-lockdown-medical-facilities-covid-19-vaccine-cure-testing-india-deaths-6331716/
Japanese encephalitis cases,Indian Express,Explained: Amid coronavirus outbreak| a look at epidemics that have hit India since 1900,The World Health Organization defines epidemics as “the occurrence in a community or region of cases of an illness| specific health-related behaviour| or other health-related events clearly in excess of normal expectancy.,Updated: March 16| 2020 at 8:27 pm,https://indianexpress.com/article/explained/explained-epidemics-that-have-hit-india-since-1900-6317367/
Japanese encephalitis cases,Indian Express,Fighting the virus: Many hands behind India’s battle against coronavirus,A surveillance programme set in place in 2004| tested through outbreaks like Nipah| and involving a network spread down to villages| is now at the vanguard against fast-spreading COVID-19.,Updated: March 8| 2020 at 5:04 am,https://indianexpress.com/article/india/coronavirus-delhi-hyderabad-india-china-wuhan-covid-19-6304375/
Japanese encephalitis cases,Indian Express,Flu not a disease| people catch cold during weather change: Yogi Adityanath,Flu is not a disease. When the weather changes| some people catch a cold. It is flu in itself. Based on what it causes| we call some as swine flu or bird flu or by any other name. said Yogi Adityanath.,Updated: March 2| 2020 at 2:15 am,https://indianexpress.com/article/india/encephalitis-vaccination-drive-launched-flu-not-a-disease-people-catch-cold-during-weather-change-yogi-adityanath-6294532/
Japanese encephalitis cases,Indian Express,Coronavirus is now COVID-19: Here’s how WHO names new diseases,Names that are assigned by the WHO may or may not be approved by the International Classification of Diseases (ICD) at a later stage.,Updated: February 13| 2020 at 12:30 am,https://indianexpress.com/article/explained/coronavirus-covid-19-world-health-organisation-6264479/
Japanese encephalitis cases,Indian Express,Encephalitis on decline| numbers claimed by Akhilesh Yadav false: UP Govt,On Monday| Akhilesh Yadav had claimed that more than 1|500 children have died in a period of 10 months last year at BRD Medical College in Gorakhpur due to encephalitis.,Updated: January 8| 2020 at 3:49 am,https://indianexpress.com/article/cities/lucknow/encephalitis-on-decline-numbers-claimed-by-akhilesh-yadav-false-up-govt-6205430/
Japanese encephalitis cases,Indian Express,87% of India covered under immunisation programme: govt,Official data on India’s immunisation coverage is still 62 per cent| given as the National Family Health Survey-4 (2015-16).,Updated: October 23| 2019 at 4:29 am,https://indianexpress.com/article/lifestyle/health/87-per-cent-of-india-covered-under-immunisation-programme-govt-6082952/
Japanese encephalitis cases,Indian Express,Under Yogi Adityanath| Uttar Pradesh is making a break from its past,Law and order has been UP’s bane and lawlessness reached its zenith during the SP regime. Adityanath took the menace by its horns.,Updated: October 17| 2019 at 12:10 am,https://indianexpress.com/article/opinion/columns/between-image-and-reality-yogi-adityanath-6072400/
Japanese encephalitis cases,Indian Express,Encephalitis cases fall but JE may be on rise in Gorakhpur,This year| according to records of the Baba Raghav Das (BRD) Medical College and Hospital| the main centre for treating the disease in the area| the overall encephalitis cases dropped but 22 of the 105 cases at the hospital were of JE at the beginning of the season.,Updated: September 25| 2019 at 2:21 am,https://indianexpress.com/article/india/encephalitis-cases-fall-but-je-may-be-on-rise-in-gorakhpur-6025990/
Japanese encephalitis cases,Indian Express,Bihar encephalitis deaths: Central team says heat wave key factor in outbreak,AES is an umbrella term for infections that cause swelling in the brain. Muzaffarpur| Vaishali| East Champaran| Sheohar and Sitamarhi were the worst-hit districts this time.,Updated: September 12| 2019 at 4:40 am,https://indianexpress.com/article/india/bihar-encephalitis-deaths-central-team-says-heat-wave-key-factor-in-outbreak-5987362/
Japanese encephalitis cases,Indian Express,Japanese Encephalitis deaths suspected in parts of Vidarbha| NIV to test samples,Official records show there are 15 confirmed cases of JE in Chandrapur| Gadchiroli and Wardha.,Updated: July 26| 2019 at 2:51 am,https://indianexpress.com/article/cities/mumbai/japanese-encephalitis-deaths-suspected-in-parts-of-vidarbha-niv-to-test-samples-5852724/
Japanese encephalitis cases,Indian Express,Uttar Pradesh: Covid deaths close to 700| fresh round of surveillance next,672 new cases of were reported in the last 24 hours| taking the cumulative Covid count in the state to 23|492.,Updated: July 1| 2020 at 8:46 am,https://indianexpress.com/article/cities/lucknow/uttar-pradesh-covid-deaths-surveillance-6484407/
Japanese encephalitis cases,Indian Express,Assam: First special passenger train to reach tomorrow| only symptomatic to be tested,While all those who enter will be put into compulsory 14-day quarantine| the testing policy is a marked change from the government’s earlier stated position that everyone arriving in the state from ‘red zones’ of the country will be tested.,Updated: May 12| 2020 at 9:49 pm,https://indianexpress.com/article/north-east-india/assam/assam-passenger-train-coronavirus-test-lockdown-6406902/
Japanese encephalitis cases,Indian Express,Assam: Rs 500 fine for not wearing masks in public| financial aid to returning students and more,The minister also announced a ‘Community Surveillance Programme’ to check COVID-19 spread at the village level. As a part of this| health workers will visit homes to identify flu-like cases/respiratory symptoms.,Updated: May 7| 2020 at 9:16 pm,https://indianexpress.com/article/north-east-india/assam/assam-covid-19-lockdown-updates-6398952/
Japanese encephalitis cases,Indian Express,India’s top infectious disease killed over 4|40|000 people in 2018,To put the figures of coronavirus in perspective| tuberculosis alone kills an average of 4 lakh Indians annually| and the daily average of over 1|200 is way beyond the COVID-19 fatalities in the country.,Updated: April 16| 2020 at 8:21 pm,https://indianexpress.com/article/india/coronavirus-india-top-infectious-disease-tuberculosis-6365732/
Japanese encephalitis cases,Indian Express,Data must be applied to context and societal response must be proportionate,One must wonder whether| given there was no evidence of widespread community transmission| we might have staved off the worst without a sledge-hammer approach| which no country at the stage of the epidemic we are in has imposed.,Updated: March 26| 2020 at 1:44 am,https://indianexpress.com/article/opinion/columns/coronavirus-india-lockdown-medical-facilities-covid-19-vaccine-cure-testing-india-deaths-6331716/
Japanese encephalitis cases,Indian Express,Explained: Amid coronavirus outbreak| a look at epidemics that have hit India since 1900,The World Health Organization defines epidemics as “the occurrence in a community or region of cases of an illness| specific health-related behaviour| or other health-related events clearly in excess of normal expectancy.,Updated: March 16| 2020 at 8:27 pm,https://indianexpress.com/article/explained/explained-epidemics-that-have-hit-india-since-1900-6317367/
Japanese encephalitis cases,Indian Express,Fighting the virus: Many hands behind India’s battle against coronavirus,A surveillance programme set in place in 2004| tested through outbreaks like Nipah| and involving a network spread down to villages| is now at the vanguard against fast-spreading COVID-19.,Updated: March 8| 2020 at 5:04 am,https://indianexpress.com/article/india/coronavirus-delhi-hyderabad-india-china-wuhan-covid-19-6304375/
Japanese encephalitis cases,Indian Express,Flu not a disease| people catch cold during weather change: Yogi Adityanath,Flu is not a disease. When the weather changes| some people catch a cold. It is flu in itself. Based on what it causes| we call some as swine flu or bird flu or by any other name. said Yogi Adityanath.,Updated: March 2| 2020 at 2:15 am,https://indianexpress.com/article/india/encephalitis-vaccination-drive-launched-flu-not-a-disease-people-catch-cold-during-weather-change-yogi-adityanath-6294532/
Japanese encephalitis cases,Indian Express,Coronavirus is now COVID-19: Here’s how WHO names new diseases,Names that are assigned by the WHO may or may not be approved by the International Classification of Diseases (ICD) at a later stage.,Updated: February 13| 2020 at 12:30 am,https://indianexpress.com/article/explained/coronavirus-covid-19-world-health-organisation-6264479/
Japanese encephalitis cases,Indian Express,Encephalitis on decline| numbers claimed by Akhilesh Yadav false: UP Govt,On Monday| Akhilesh Yadav had claimed that more than 1|500 children have died in a period of 10 months last year at BRD Medical College in Gorakhpur due to encephalitis.,Updated: January 8| 2020 at 3:49 am,https://indianexpress.com/article/cities/lucknow/encephalitis-on-decline-numbers-claimed-by-akhilesh-yadav-false-up-govt-6205430/
Japanese encephalitis cases,Indian Express,87% of India covered under immunisation programme: govt,Official data on India’s immunisation coverage is still 62 per cent| given as the National Family Health Survey-4 (2015-16).,Updated: October 23| 2019 at 4:29 am,https://indianexpress.com/article/lifestyle/health/87-per-cent-of-india-covered-under-immunisation-programme-govt-6082952/
Japanese encephalitis cases,Indian Express,Under Yogi Adityanath| Uttar Pradesh is making a break from its past,Law and order has been UP’s bane and lawlessness reached its zenith during the SP regime. Adityanath took the menace by its horns.,Updated: October 17| 2019 at 12:10 am,https://indianexpress.com/article/opinion/columns/between-image-and-reality-yogi-adityanath-6072400/
Japanese encephalitis cases,Indian Express,Encephalitis cases fall but JE may be on rise in Gorakhpur,This year| according to records of the Baba Raghav Das (BRD) Medical College and Hospital| the main centre for treating the disease in the area| the overall encephalitis cases dropped but 22 of the 105 cases at the hospital were of JE at the beginning of the season.,Updated: September 25| 2019 at 2:21 am,https://indianexpress.com/article/india/encephalitis-cases-fall-but-je-may-be-on-rise-in-gorakhpur-6025990/
Japanese encephalitis cases,Indian Express,Bihar encephalitis deaths: Central team says heat wave key factor in outbreak,AES is an umbrella term for infections that cause swelling in the brain. Muzaffarpur| Vaishali| East Champaran| Sheohar and Sitamarhi were the worst-hit districts this time.,Updated: September 12| 2019 at 4:40 am,https://indianexpress.com/article/india/bihar-encephalitis-deaths-central-team-says-heat-wave-key-factor-in-outbreak-5987362/
Japanese encephalitis cases,Indian Express,Japanese Encephalitis deaths suspected in parts of Vidarbha| NIV to test samples,Official records show there are 15 confirmed cases of JE in Chandrapur| Gadchiroli and Wardha.,Updated: July 26| 2019 at 2:51 am,https://indianexpress.com/article/cities/mumbai/japanese-encephalitis-deaths-suspected-in-parts-of-vidarbha-niv-to-test-samples-5852724/
Japanese encephalitis cases,The Hindu,Assam: Mosquitoes kill 23 amid flood| COVID-19 crisis,Malaria| Japanese encephalitis cases 21% less than in 2019 but under-reporting and under-treatment n...,July 21| 2020,https://www.thehindu.com/news/national/other-states/assam-mosquitoes-kill-manu-amid-flood-covid-19-crisis/article32152448.ece
Japanese encephalitis cases,The Hindu,Dengue| JE strike as Assam battles COVID-19,Farm sector hit hard with floods and cases of African swine fever in pigs across 10 districts,May 24| 2020,https://www.thehindu.com/todays-paper/tp-national/dengue-je-strike-as-assam-battles-covid-19/article31661946.ece
Japanese encephalitis cases,The Hindu,Dengue| JE strike as Assam battles COVID-19,Farm sector too hit hard with floods and cases of African swine fever in pigs across 10 districts,May 23| 2020,https://www.thehindu.com/news/national/other-states/dengue-je-strike-as-assam-battles-covid-19/article31659957.ece
Japanese encephalitis cases,The Hindu,Looming encephalitis season a worry for Assam,State sees jump in COVID-19 cases,May 11| 2020,https://www.thehindu.com/news/national/looming-encephalitis-season-a-worry-for-assam/article31552834.ece
Japanese encephalitis cases,The Hindu,Rise in non-COVID-19 respiratory cases in Assam,But there have been fewer cases of certain seasonal diseases such as gastroenteritis and skin infect...,April 29| 2020,https://www.thehindu.com/news/national/other-states/rise-in-non-covid-19-respiratory-cases-in-assam/article31458262.ece
Japanese encephalitis cases,The Hindu,Health Department officials told to take up H1N1 awareness campaign,Deputy Commissioner G. Jagadeesha on Monday directed the Health Department to take up public awarene...,February 18| 2020,https://www.thehindu.com/news/cities/Mangalore/health-department-officials-told-to-take-up-h1n1-awareness-campaign/article30846549.ece
Japanese encephalitis cases,The Hindu,Health Department officials told to take up H1N1 awareness campaign,Deputy Commissioner G. Jagadeesha on Monday directed the Health Department to take up public awarene...,February 18| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/health-department-officials-told-to-take-up-h1n1-awareness-campaign/article30848330.ece
Japanese encephalitis cases,The Hindu,Explainer: How WHO names a new disease,The WHO had to come up the name in line with the 2015 guidelines between the global agency| the Worl...,February 12| 2020,https://www.thehindu.com/sci-tech/health/explainer-how-who-names-a-new-disease/article30801776.ece
Japanese encephalitis cases,The Hindu,Stung by disease outbreak| GHMC readies vector control calendar,Activities to be taken up each month to curb spread of diseases,January 02| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/ghmc-readies-elaborate-vector-control-calendar/article30456577.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across State,Initiative aims to implement appropriate control measures against specific disease vectors,December 29| 2019,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/mosquitoes-to-be-mapped-across-state/article30423679.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across Tamil Nadu,Initiative aims to implement appropriate control measures against specific disease vectors,December 28| 2019,https://www.thehindu.com/news/national/tamil-nadu/mosquitoes-to-be-mapped-across-tamil-nadu/article30416289.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across State,Initiative aims to implement appropriate control measures against specific disease vectors,December 28| 2019,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/mosquitoes-to-be-mapped-across-state/article30417824.ece
Japanese encephalitis cases,The Hindu,Assam: Mosquitoes kill 23 amid flood| COVID-19 crisis,Malaria| Japanese encephalitis cases 21% less than in 2019 but under-reporting and under-treatment n...,July 21| 2020,https://www.thehindu.com/news/national/other-states/assam-mosquitoes-kill-manu-amid-flood-covid-19-crisis/article32152448.ece
Japanese encephalitis cases,The Hindu,Dengue| JE strike as Assam battles COVID-19,Farm sector hit hard with floods and cases of African swine fever in pigs across 10 districts,May 24| 2020,https://www.thehindu.com/todays-paper/tp-national/dengue-je-strike-as-assam-battles-covid-19/article31661946.ece
Japanese encephalitis cases,The Hindu,Dengue| JE strike as Assam battles COVID-19,Farm sector too hit hard with floods and cases of African swine fever in pigs across 10 districts,May 23| 2020,https://www.thehindu.com/news/national/other-states/dengue-je-strike-as-assam-battles-covid-19/article31659957.ece
Japanese encephalitis cases,The Hindu,Looming encephalitis season a worry for Assam,State sees jump in COVID-19 cases,May 11| 2020,https://www.thehindu.com/news/national/looming-encephalitis-season-a-worry-for-assam/article31552834.ece
Japanese encephalitis cases,The Hindu,Rise in non-COVID-19 respiratory cases in Assam,But there have been fewer cases of certain seasonal diseases such as gastroenteritis and skin infect...,April 29| 2020,https://www.thehindu.com/news/national/other-states/rise-in-non-covid-19-respiratory-cases-in-assam/article31458262.ece
Japanese encephalitis cases,The Hindu,Health Department officials told to take up H1N1 awareness campaign,Deputy Commissioner G. Jagadeesha on Monday directed the Health Department to take up public awarene...,February 18| 2020,https://www.thehindu.com/news/cities/Mangalore/health-department-officials-told-to-take-up-h1n1-awareness-campaign/article30846549.ece
Japanese encephalitis cases,The Hindu,Health Department officials told to take up H1N1 awareness campaign,Deputy Commissioner G. Jagadeesha on Monday directed the Health Department to take up public awarene...,February 18| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-karnataka/health-department-officials-told-to-take-up-h1n1-awareness-campaign/article30848330.ece
Japanese encephalitis cases,The Hindu,Explainer: How WHO names a new disease,The WHO had to come up the name in line with the 2015 guidelines between the global agency| the Worl...,February 12| 2020,https://www.thehindu.com/sci-tech/health/explainer-how-who-names-a-new-disease/article30801776.ece
Japanese encephalitis cases,The Hindu,Stung by disease outbreak| GHMC readies vector control calendar,Activities to be taken up each month to curb spread of diseases,January 02| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-telangana/ghmc-readies-elaborate-vector-control-calendar/article30456577.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across State,Initiative aims to implement appropriate control measures against specific disease vectors,December 29| 2019,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/mosquitoes-to-be-mapped-across-state/article30423679.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across Tamil Nadu,Initiative aims to implement appropriate control measures against specific disease vectors,December 28| 2019,https://www.thehindu.com/news/national/tamil-nadu/mosquitoes-to-be-mapped-across-tamil-nadu/article30416289.ece
Japanese encephalitis cases,The Hindu,Mosquitoes to be mapped across State,Initiative aims to implement appropriate control measures against specific disease vectors,December 28| 2019,https://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/mosquitoes-to-be-mapped-across-state/article30417824.ece
Japanese encephalitis cases,NDTV NEWS,48 Dead In Acute Encephalitis Syndrome In Assam So Far This Year,At least 48 persons have lost their lives in Japanese Encephalitis (JE) and other such Acute Encephalitis Syndrome (AES) out of 331 cases across Assam this year| the National Health Mission (NHM) said on Wednesday.,Thursday July 23| 2020,https://www.ndtv.com/india-news/48-dead-in-acute-encephalitis-syndrome-in-assam-so-far-this-year-2267289
Japanese encephalitis cases,NDTV NEWS,11 Cases Of Japanese Encephalitis Detected In Arunachal Pradesh,As many as 11 cases of Japanese Encephalitis (JE) have been detected in Arunachal Pradesh| an official said on Monday.,Monday July 15| 2019,https://www.ndtv.com/india-news/11-cases-of-japanese-encephalitis-detected-in-arunachal-pradesh-2070066
Japanese encephalitis cases,NDTV NEWS,On Encephalitis Alert| Assam Warns Negligent Doctors Of Criminal Cases,The Assam government has cancelled the leaves of all health department employees till the end of September to deal with an outbreak of encephalitis in the state. The state government also said it will file police complaints against doctors and health officials if they are found to be neglecting their duties.,Saturday July 6| 2019,https://www.ndtv.com/india-news/on-encephalitis-alert-assam-warns-negligent-doctors-of-criminal-cases-2065261
Japanese encephalitis cases,NDTV NEWS,Health Minister Sends Team To Assam After Reports Of Encephalitis Cases,In view of the recent cases of Japanese Encephalitis (JE) in Assam| Health Minister Harsh Vardhan Sunday dispatched a central team to review the situation in the state.,Monday July 1| 2019,https://www.ndtv.com/india-news/encephalitis-cases-reported-assam-health-minister-sends-team-to-review-situation-2061834
Japanese encephalitis cases,NDTV NEWS,Centre Declares Japanese Encephalitis As Notifiable Disease,The Centre on Wednesday declared Japanese Encephalitis (JE) as a notifiable disease and asked states to ensure that all health care providers inform local authorities about such cases| a move aimed at reducing the transmission of the disease and stopping it from spreading to newer areas.,Thursday September 22| 2016,https://www.ndtv.com/india-news/centre-declares-japanese-encephalitis-as-notifiable-disease-1464902
Japanese encephalitis cases,NDTV NEWS,Encephalitis kills 376 children in eastern UP| spreads to Delhi,After claiming at least 376 lives in eastern Uttar Pradesh| the deadly Japanese Encephalitis is slowly spreading its tentacles outside the state with Delhi and Chandigarh being the latest to report cases of the viral infection.,Sunday October 9| 2011,https://www.ndtv.com/india-news/encephalitis-kills-376-children-in-eastern-up-spreads-to-delhi-569696
Japanese encephalitis cases,NDTV NEWS,48 Dead In Acute Encephalitis Syndrome In Assam So Far This Year,At least 48 persons have lost their lives in Japanese Encephalitis (JE) and other such Acute Encephalitis Syndrome (AES) out of 331 cases across Assam this year| the National Health Mission (NHM) said on Wednesday.,Thursday July 23| 2020,https://www.ndtv.com/india-news/48-dead-in-acute-encephalitis-syndrome-in-assam-so-far-this-year-2267289
Japanese encephalitis cases,NDTV NEWS,11 Cases Of Japanese Encephalitis Detected In Arunachal Pradesh,As many as 11 cases of Japanese Encephalitis (JE) have been detected in Arunachal Pradesh| an official said on Monday.,Monday July 15| 2019,https://www.ndtv.com/india-news/11-cases-of-japanese-encephalitis-detected-in-arunachal-pradesh-2070066
Japanese encephalitis cases,NDTV NEWS,On Encephalitis Alert| Assam Warns Negligent Doctors Of Criminal Cases,The Assam government has cancelled the leaves of all health department employees till the end of September to deal with an outbreak of encephalitis in the state. The state government also said it will file police complaints against doctors and health officials if they are found to be neglecting their duties.,Saturday July 6| 2019,https://www.ndtv.com/india-news/on-encephalitis-alert-assam-warns-negligent-doctors-of-criminal-cases-2065261
Japanese encephalitis cases,NDTV NEWS,Health Minister Sends Team To Assam After Reports Of Encephalitis Cases,In view of the recent cases of Japanese Encephalitis (JE) in Assam| Health Minister Harsh Vardhan Sunday dispatched a central team to review the situation in the state.,Monday July 1| 2019,https://www.ndtv.com/india-news/encephalitis-cases-reported-assam-health-minister-sends-team-to-review-situation-2061834
Japanese encephalitis cases,NDTV NEWS,Centre Declares Japanese Encephalitis As Notifiable Disease,The Centre on Wednesday declared Japanese Encephalitis (JE) as a notifiable disease and asked states to ensure that all health care providers inform local authorities about such cases| a move aimed at reducing the transmission of the disease and stopping it from spreading to newer areas.,Thursday September 22| 2016,https://www.ndtv.com/india-news/centre-declares-japanese-encephalitis-as-notifiable-disease-1464902
Japanese encephalitis cases,NDTV NEWS,Encephalitis kills 376 children in eastern UP| spreads to Delhi,After claiming at least 376 lives in eastern Uttar Pradesh| the deadly Japanese Encephalitis is slowly spreading its tentacles outside the state with Delhi and Chandigarh being the latest to report cases of the viral infection.,Sunday October 9| 2011,https://www.ndtv.com/india-news/encephalitis-kills-376-children-in-eastern-up-spreads-to-delhi-569696
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,Encephalitis deaths in Bihar: Supreme Court seeks Centre| state govt’s response,The writ petition raises issues of grave concern and importance relating to public medical care facilities| nutrition and sanitation or hygiene| says ...,24 June| 2019,https://www.thehindubusinessline.com/news/national/encephalitis-deaths-in-bihar-supreme-court-seeks-centre-state-govts-response/article28127006.ece
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,Centre to form permanent expert group to tackle AES outbreak in Bihar,In the light of the massive outbreak of Acute Encephalitis Syndrome (AES) in Bihar| Union Health Ministry has called for constituting a permanent ...,18 June| 2019,https://www.thehindubusinessline.com/news/national/centre-to-form-permanent-expert-group-to-tackle-aes-outbreak-in-bihar/article28066547.ece
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,A cover for 7 vector-borne ailments,This is for those without a regular health plan and at risk of contracting the disease,16 June| 2019,https://www.thehindubusinessline.com/portfolio/personal-finance/a-cover-for-7-vector-borne-ailments/article27955871.ece
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,Malaria-related claims decline on rise in awareness: Insurers,The incidence of malaria across the country seems to be on the decline| going by the claims data of general insurers| although other vector-borne ...,25 April| 2019,https://www.thehindubusinessline.com/money-and-banking/malaria-related-claims-decline-on-rise-in-awareness-insurers/article26945224.ece
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,Here is what Indian scientists achieved in 2018| beyond rocket launches and nuclear capable missiles,The year 2018 is ending with spectacular success of Indian scientists and technologists in space and defence sectors| with a series of high impact ...,24 December| 2018,https://www.thehindubusinessline.com/news/science/here-is-what-indian-scientists-achieved-in-2018-beyond-rocket-launches-and-nuclear-capable-missiles/article25819024.ece
Japanese encephalitis cases,THE HINDU BUSSINESSLINE,Ground zero @ Gorakhpur as the sky darkens,The city braces itself for the looming monsoon — and possible outbreak of ‘dimaagi bukhaar’ all over again,22 June| 2018,https://www.thehindubusinessline.com/specials/pulse/ground-zero-gorakhpur-as-the-sky-darkens/article24234245.ece
